File,Language,Corpus,Code,Age,Sex,Group,Race,SES,Role,Education,Custom_field,#utterances,#turns,#words,words/turns,utterances/turns,words/utterances,Standard deviation,File_ID,Age_Month_approx
pair_sli427_td406_rep02_B3_TD.cha,eng,ICL-PILOT,CHI,4;07.15,.,TD,.,.,Target_Child,.,.,14,1,160,160.000,14.000,11.429,2.611,pair_sli427_td406_rep02_B3_TD,55.5
pair_sli427_td406_rep03_A1_TD.cha,eng,ICL-PILOT,CHI,4;07.15,.,TD,.,.,Target_Child,.,.,12,1,43,43.000,12.000,3.583,1.256,pair_sli427_td406_rep03_A1_TD,55.5
pair_sli427_td406_rep03_A2_TD.cha,eng,ICL-PILOT,CHI,4;07.15,.,TD,.,.,Target_Child,.,.,12,1,55,55.000,12.000,4.583,2.253,pair_sli427_td406_rep03_A2_TD,55.5
pair_sli427_td406_rep03_A3_TD.cha,eng,ICL-PILOT,CHI,4;07.15,.,TD,.,.,Target_Child,.,.,6,1,44,44.000,6.000,7.333,2.427,pair_sli427_td406_rep03_A3_TD,55.5
pair_sli427_td406_rep03_B1_TD.cha,eng,ICL-PILOT,CHI,4;07.15,.,TD,.,.,Target_Child,.,.,16,1,95,95.000,16.000,5.938,1.853,pair_sli427_td406_rep03_B1_TD,55.5
pair_sli427_td406_rep03_B2_TD.cha,eng,ICL-PILOT,CHI,4;07.15,.,TD,.,.,Target_Child,.,.,17,1,75,75.000,17.000,4.412,1.942,pair_sli427_td406_rep03_B2_TD,55.5
pair_sli427_td406_rep03_B3_TD.cha,eng,ICL-PILOT,CHI,4;07.15,.,TD,.,.,Target_Child,.,.,22,1,117,117.000,22.000,5.318,2.530,pair_sli427_td406_rep03_B3_TD,55.5
pair_sli427_td406_rep04_A1_TD.cha,eng,ICL-PILOT,CHI,4;07.15,.,TD,.,.,Target_Child,.,.,7,1,42,42.000,7.000,6.000,1.773,pair_sli427_td406_rep04_A1_TD,55.5
pair_sli427_td406_rep04_A2_TD.cha,eng,ICL-PILOT,CHI,4;07.15,.,TD,.,.,Target_Child,.,.,10,1,58,58.000,10.000,5.800,2.358,pair_sli427_td406_rep04_A2_TD,55.5
pair_sli427_td406_rep04_A3_TD.cha,eng,ICL-PILOT,CHI,4;07.15,.,TD,.,.,Target_Child,.,.,13,1,71,71.000,13.000,5.462,3.650,pair_sli427_td406_rep04_A3_TD,55.5
pair_sli427_td406_rep04_B1_TD.cha,eng,ICL-PILOT,CHI,4;07.15,.,TD,.,.,Target_Child,.,.,16,1,75,75.000,16.000,4.688,3.254,pair_sli427_td406_rep04_B1_TD,55.5
pair_sli427_td406_rep04_B2_TD.cha,eng,ICL-PILOT,CHI,4;07.15,.,TD,.,.,Target_Child,.,.,9,1,49,49.000,9.000,5.444,2.266,pair_sli427_td406_rep04_B2_TD,55.5
pair_sli427_td406_rep04_B3_TD.cha,eng,ICL-PILOT,CHI,4;07.15,.,TD,.,.,Target_Child,.,.,20,1,94,94.000,20.000,4.700,2.076,pair_sli427_td406_rep04_B3_TD,55.5
pair_sli427_td406_rep05_A1_TD.cha,eng,ICL-PILOT,CHI,4;07.15,.,TD,.,.,Target_Child,.,.,8,1,49,49.000,8.000,6.125,2.368,pair_sli427_td406_rep05_A1_TD,55.5
pair_sli427_td406_rep05_A2_TD.cha,eng,ICL-PILOT,CHI,4;07.15,.,TD,.,.,Target_Child,.,.,14,1,65,65.000,14.000,4.643,2.287,pair_sli427_td406_rep05_A2_TD,55.5
pair_sli427_td406_rep05_A3_TD.cha,eng,ICL-PILOT,CHI,4;07.15,.,TD,.,.,Target_Child,.,.,12,1,63,63.000,12.000,5.250,2.165,pair_sli427_td406_rep05_A3_TD,55.5
pair_sli427_td406_rep05_B1_TD.cha,eng,ICL-PILOT,CHI,4;07.15,.,TD,.,.,Target_Child,.,.,16,1,76,76.000,16.000,4.750,2.990,pair_sli427_td406_rep05_B1_TD,55.5
pair_sli427_td406_rep05_B2_TD.cha,eng,ICL-PILOT,CHI,4;07.15,.,TD,.,.,Target_Child,.,.,16,1,81,81.000,16.000,5.062,1.784,pair_sli427_td406_rep05_B2_TD,55.5
pair_sli427_td406_rep05_B3_TD.cha,eng,ICL-PILOT,CHI,4;07.15,.,TD,.,.,Target_Child,.,.,20,1,89,89.000,20.000,4.450,1.910,pair_sli427_td406_rep05_B3_TD,55.5
pair_sli427_td406_rep06_A1_TD.cha,eng,ICL-PILOT,CHI,4;07.15,.,TD,.,.,Target_Child,.,.,6,1,42,42.000,6.000,7.000,2.082,pair_sli427_td406_rep06_A1_TD,55.5
pair_sli427_td406_rep06_A2_TD.cha,eng,ICL-PILOT,CHI,4;07.15,.,TD,.,.,Target_Child,.,.,12,1,81,81.000,12.000,6.750,3.538,pair_sli427_td406_rep06_A2_TD,55.5
pair_sli427_td406_rep06_A3_TD.cha,eng,ICL-PILOT,CHI,4;07.15,.,TD,.,.,Target_Child,.,.,16,1,84,84.000,16.000,5.250,2.107,pair_sli427_td406_rep06_A3_TD,55.5
pair_sli427_td406_rep06_B1_TD.cha,eng,ICL-PILOT,CHI,4;07.15,.,TD,.,.,Target_Child,.,.,16,1,78,78.000,16.000,4.875,2.803,pair_sli427_td406_rep06_B1_TD,55.5
pair_sli427_td406_rep06_B2_TD.cha,eng,ICL-PILOT,CHI,4;07.15,.,TD,.,.,Target_Child,.,.,12,1,58,58.000,12.000,4.833,1.724,pair_sli427_td406_rep06_B2_TD,55.5
pair_sli427_td406_rep06_B3_TD.cha,eng,ICL-PILOT,CHI,4;07.15,.,TD,.,.,Target_Child,.,.,19,1,103,103.000,19.000,5.421,1.311,pair_sli427_td406_rep06_B3_TD,55.5
pair_sli427_td406_rep07_A1_TD.cha,eng,ICL-PILOT,CHI,4;07.15,.,TD,.,.,Target_Child,.,.,11,1,65,65.000,11.000,5.909,2.391,pair_sli427_td406_rep07_A1_TD,55.5
pair_sli427_td406_rep07_A2_TD.cha,eng,ICL-PILOT,CHI,4;07.15,.,TD,.,.,Target_Child,.,.,9,1,50,50.000,9.000,5.556,2.543,pair_sli427_td406_rep07_A2_TD,55.5
pair_sli427_td406_rep07_A3_TD.cha,eng,ICL-PILOT,CHI,4;07.15,.,TD,.,.,Target_Child,.,.,7,1,46,46.000,7.000,6.571,2.321,pair_sli427_td406_rep07_A3_TD,55.5
pair_sli427_td406_rep07_B1_TD.cha,eng,ICL-PILOT,CHI,4;07.15,.,TD,.,.,Target_Child,.,.,15,1,73,73.000,15.000,4.867,1.893,pair_sli427_td406_rep07_B1_TD,55.5
pair_sli427_td406_rep07_B2_TD.cha,eng,ICL-PILOT,CHI,4;07.15,.,TD,.,.,Target_Child,.,.,10,1,55,55.000,10.000,5.500,2.729,pair_sli427_td406_rep07_B2_TD,55.5
pair_sli427_td406_rep07_B3_TD.cha,eng,ICL-PILOT,CHI,4;07.15,.,TD,.,.,Target_Child,.,.,22,1,113,113.000,22.000,5.136,2.361,pair_sli427_td406_rep07_B3_TD,55.5
pair_sli427_td406_rep08_A1_TD.cha,eng,ICL-PILOT,CHI,4;07.15,.,TD,.,.,Target_Child,.,.,7,1,43,43.000,7.000,6.143,1.807,pair_sli427_td406_rep08_A1_TD,55.5
pair_sli427_td406_rep08_A2_TD.cha,eng,ICL-PILOT,CHI,4;07.15,.,TD,.,.,Target_Child,.,.,13,1,70,70.000,13.000,5.385,2.371,pair_sli427_td406_rep08_A2_TD,55.5
pair_sli427_td406_rep08_A3_TD.cha,eng,ICL-PILOT,CHI,4;07.15,.,TD,.,.,Target_Child,.,.,19,1,84,84.000,19.000,4.421,1.426,pair_sli427_td406_rep08_A3_TD,55.5
pair_sli427_td406_rep08_B1_TD.cha,eng,ICL-PILOT,CHI,4;07.15,.,TD,.,.,Target_Child,.,.,1,1,89,89.000,1.000,89.000,NA,pair_sli427_td406_rep08_B1_TD,55.5
pair_sli427_td406_rep08_B2_TD.cha,eng,ICL-PILOT,CHI,4;07.15,.,TD,.,.,Target_Child,.,.,8,1,74,74.000,8.000,9.250,3.491,pair_sli427_td406_rep08_B2_TD,55.5
pair_sli427_td406_rep08_B3_TD.cha,eng,ICL-PILOT,CHI,4;07.15,.,TD,.,.,Target_Child,.,.,21,1,152,152.000,21.000,7.238,3.477,pair_sli427_td406_rep08_B3_TD,55.5
pair_sli427_td406_rep09_A1_TD.cha,eng,ICL-PILOT,CHI,4;07.15,.,TD,.,.,Target_Child,.,.,14,1,85,85.000,14.000,6.071,3.494,pair_sli427_td406_rep09_A1_TD,55.5
pair_sli427_td406_rep09_A2_TD.cha,eng,ICL-PILOT,CHI,4;07.15,.,TD,.,.,Target_Child,.,.,9,1,63,63.000,9.000,7.000,2.582,pair_sli427_td406_rep09_A2_TD,55.5
pair_sli427_td406_rep09_A3_TD.cha,eng,ICL-PILOT,CHI,4;07.15,.,TD,.,.,Target_Child,.,.,5,1,47,47.000,5.000,9.400,3.382,pair_sli427_td406_rep09_A3_TD,55.5
pair_sli427_td406_rep09_B1_TD.cha,eng,ICL-PILOT,CHI,4;07.15,.,TD,.,.,Target_Child,.,.,12,1,55,55.000,12.000,4.583,1.847,pair_sli427_td406_rep09_B1_TD,55.5
pair_sli427_td406_rep09_B2_TD.cha,eng,ICL-PILOT,CHI,4;07.15,.,TD,.,.,Target_Child,.,.,10,1,49,49.000,10.000,4.900,1.513,pair_sli427_td406_rep09_B2_TD,55.5
pair_sli427_td406_rep09_B3_TD.cha,eng,ICL-PILOT,CHI,4;07.15,.,TD,.,.,Target_Child,.,.,22,1,128,128.000,22.000,5.818,3.393,pair_sli427_td406_rep09_B3_TD,55.5
pair_sli427_td406_rep10_A1_TD.cha,eng,ICL-PILOT,CHI,4;07.15,.,TD,.,.,Target_Child,.,.,6,1,33,33.000,6.000,5.500,1.893,pair_sli427_td406_rep10_A1_TD,55.5
pair_sli427_td406_rep10_A2_TD.cha,eng,ICL-PILOT,CHI,4;07.15,.,TD,.,.,Target_Child,.,.,8,1,51,51.000,8.000,6.375,3.352,pair_sli427_td406_rep10_A2_TD,55.5
pair_sli427_td406_rep10_A3_TD.cha,eng,ICL-PILOT,CHI,4;07.15,.,TD,.,.,Target_Child,.,.,7,1,47,47.000,7.000,6.714,2.250,pair_sli427_td406_rep10_A3_TD,55.5
pair_sli427_td406_rep10_B1_TD.cha,eng,ICL-PILOT,CHI,4;07.15,.,TD,.,.,Target_Child,.,.,11,1,50,50.000,11.000,4.545,2.016,pair_sli427_td406_rep10_B1_TD,55.5
pair_sli427_td406_rep10_B2_TD.cha,eng,ICL-PILOT,CHI,4;07.15,.,TD,.,.,Target_Child,.,.,12,1,61,61.000,12.000,5.083,1.754,pair_sli427_td406_rep10_B2_TD,55.5
pair_sli427_td406_rep10_B3_TD.cha,eng,ICL-PILOT,CHI,4;07.15,.,TD,.,.,Target_Child,.,.,20,1,144,144.000,20.000,7.200,3.027,pair_sli427_td406_rep10_B3_TD,55.5
pair_sli444_td410_rep01_A1_TD.cha,eng,ICL-PILOT,CHI,4;01.27,.,TD,.,.,Target_Child,.,.,7,1,49,49.000,7.000,7.000,1.773,pair_sli444_td410_rep01_A1_TD,49.9
pair_sli444_td410_rep01_A2_TD.cha,eng,ICL-PILOT,CHI,4;01.27,.,TD,.,.,Target_Child,.,.,7,1,51,51.000,7.000,7.286,2.433,pair_sli444_td410_rep01_A2_TD,49.9
pair_sli444_td410_rep01_A3_TD.cha,eng,ICL-PILOT,CHI,4;01.27,.,TD,.,.,Target_Child,.,.,11,1,66,66.000,11.000,6.000,4.112,pair_sli444_td410_rep01_A3_TD,49.9
pair_sli444_td410_rep01_B1_TD.cha,eng,ICL-PILOT,CHI,4;01.27,.,TD,.,.,Target_Child,.,.,10,1,43,43.000,10.000,4.300,1.345,pair_sli444_td410_rep01_B1_TD,49.9
pair_sli444_td410_rep01_B2_TD.cha,eng,ICL-PILOT,CHI,4;01.27,.,TD,.,.,Target_Child,.,.,14,1,58,58.000,14.000,4.143,1.301,pair_sli444_td410_rep01_B2_TD,49.9
